id,bin,triplet_type,median_rt
uuurrbbj,2,L,425.0000001192093
uuurrbbj,3,H,420.5499999523163
uuurrbbj,3,L,416.19999980926514
uuurrbbj,4,H,359.5
uuurrbbj,4,L,359.2000000476837
uuurrbbj,5,H,375.7000000476837
uuurrbbj,5,L,366.7999999523163
uuurrbbj,6,H,370.90000009536743
uuurrbbj,6,L,378.59999990463257
uzghar5a,1,H,414.30000019073486
uzghar5a,1,L,420.15000009536743
uzghar5a,2,H,410.30000019073486
uzghar5a,2,L,421.5000001192093
uzghar5a,3,H,386.2999999523163
uzghar5a,3,L,402.7999999523163
uzghar5a,4,H,383.1999999284744
uzghar5a,4,L,387.5499999523163
uzghar5a,5,H,373.75
uzghar5a,5,L,401.7999999523163
uzghar5a,6,H,383.0500000715256
uzghar5a,6,L,400.59999990463257
v6fn4eru,1,H,465
v6fn4eru,1,L,473
v6fn4eru,2,H,423.5
v6fn4eru,2,L,419
v6fn4eru,3,H,416
v6fn4eru,3,L,416
v6fn4eru,4,H,425.5
v6fn4eru,4,L,414.5
v6fn4eru,5,H,448.5
v6fn4eru,5,L,449
v6fn4eru,6,H,459.5
v6fn4eru,6,L,449
v7zfve4a,1,H,409.0999999642372
v7zfve4a,1,L,410.199999988079
v7zfve4a,2,H,390.699999988079
v7zfve4a,2,L,416.59999999403954
v7zfve4a,3,H,390.85000002384186
v7zfve4a,3,L,401.25
v7zfve4a,4,H,381.5
v7zfve4a,4,L,394.300000011921
v7zfve4a,5,H,394.14999997615814
v7zfve4a,5,L,413.2999999821186
v7zfve4a,6,H,391.15000000596046
v7zfve4a,6,L,403.699999988079
vduxnyfy,1,H,389.89999997615814
vduxnyfy,1,L,398.05000001192093
vduxnyfy,2,H,402.2999999523163
vduxnyfy,2,L,387.75
vduxnyfy,3,H,345
vduxnyfy,3,L,347
vduxnyfy,4,H,328.2000000476837
vduxnyfy,4,L,339
vduxnyfy,5,H,353.19999998807907
vduxnyfy,5,L,343.10000002384186
vduxnyfy,6,H,340.14999997615814
vduxnyfy,6,L,347.44999998807907
vl6m2tlj,1,H,400.5
vl6m2tlj,1,L,404.00000005960464
vl6m2tlj,2,H,377.89999997615814
vl6m2tlj,2,L,350.69999998807907
vl6m2tlj,3,H,394.39999997615814
vl6m2tlj,3,L,430.9000000357628
vl6m2tlj,4,H,371.8499999642372
vl6m2tlj,4,L,364.6999999284744
vl6m2tlj,5,H,393.10000002384186
vl6m2tlj,5,L,391.44999998807907
vl6m2tlj,6,H,374.7000000476837
vl6m2tlj,6,L,388.5
vrydb0xr,1,H,427
vrydb0xr,1,L,423
vrydb0xr,2,H,393.89999997615814
vrydb0xr,2,L,390.7000000476837
vrydb0xr,3,H,393
vrydb0xr,3,L,389.9500000476837
vrydb0xr,4,H,381.85000002384186
vrydb0xr,4,L,400.6999999284744
vrydb0xr,5,H,384.2999999523163
vrydb0xr,5,L,368.05000001192093
vrydb0xr,6,H,373.10000002384186
vrydb0xr,6,L,370.00000005960464
vs7415pm,1,H,435.75
vs7415pm,1,L,444.80000000074506
vs7415pm,2,H,433
vs7415pm,2,L,464.79999999981374
vs7415pm,3,H,413.3999999994412
vs7415pm,3,L,430.25
vs7415pm,4,H,374.9000000003726
vs7415pm,4,L,381.44999999925494
vs7415pm,5,H,416.0999999996274
vs7415pm,5,L,385.20000000018626
vs7415pm,6,H,379.4000000003726
vs7415pm,6,L,377.2000000011176
vz5xf26j,1,H,320.60000002384186
vz5xf26j,1,L,342.19999998807907
vz5xf26j,2,H,334.69999998807907
vz5xf26j,2,L,343.35000002384186
vz5xf26j,3,H,331.60000002384186
vz5xf26j,3,L,340.69999998807907
vz5xf26j,4,H,318.7999999523163
vz5xf26j,4,L,326.0999999642372
vz5xf26j,5,H,335.25
vz5xf26j,5,L,325.60000002384186
vz5xf26j,6,H,326
vz5xf26j,6,L,349
w6fxd0ct,1,H,368.1499999985099
w6fxd0ct,1,L,375.6000000014901
w6fxd0ct,2,H,377.59999999403954
w6fxd0ct,2,L,372.20000000298023
w6fxd0ct,3,H,384.09999999403954
w6fxd0ct,3,L,391.6000000014901
w6fxd0ct,4,H,361.7499999925494
w6fxd0ct,4,L,368
w6fxd0ct,5,H,361.6000000089407
w6fxd0ct,5,L,362.09999999403954
w6fxd0ct,6,H,376.90000000596046
w6fxd0ct,6,L,362.800000011921
weakyj8i,1,H,376.89999997615814
weakyj8i,1,L,369.5
weakyj8i,2,H,367.04999999701977
weakyj8i,2,L,360.70000000298023
weakyj8i,3,H,360.90000000596046
weakyj8i,3,L,350.5
weakyj8i,4,H,330.59999999403954
weakyj8i,4,L,334.09999999403954
weakyj8i,5,H,335.90000000596046
weakyj8i,5,L,345.15000000596046
weakyj8i,6,H,343
weakyj8i,6,L,336.7000000178814
wl1d54gn,1,H,499.2000000178814
wl1d54gn,1,L,532.2999999821186
wl1d54gn,2,H,485.5
wl1d54gn,2,L,460.54999999701977
wl1d54gn,3,H,435.199999988079
wl1d54gn,3,L,479.8500000089407
wl1d54gn,4,H,449
wl1d54gn,4,L,444.09999999403954
wl1d54gn,5,H,471.04999999701977
wl1d54gn,5,L,472.84999999403954
wl1d54gn,6,H,447.09999999403954
wl1d54gn,6,L,448.6000000089407
x0p6rm1y,1,H,347.05000000447035
x0p6rm1y,1,L,358.59999999403954
x0p6rm1y,2,H,349.5
x0p6rm1y,2,L,341.5
x0p6rm1y,3,H,328.20000000298023
x0p6rm1y,3,L,353.09999999403954
x0p6rm1y,4,H,319.25
x0p6rm1y,4,L,317.79999999701977
x0p6rm1y,5,H,344.45000000298023
x0p6rm1y,5,L,349.54999999701977
x0p6rm1y,6,H,335.5
x0p6rm1y,6,L,321.5000000074506
x0xukvie,1,H,404
x0xukvie,1,L,401.5
x0xukvie,2,H,383.5
x0xukvie,2,L,371
x0xukvie,3,H,349.5
x0xukvie,3,L,365
x0xukvie,4,H,320
x0xukvie,4,L,323
x0xukvie,5,H,349.5
x0xukvie,5,L,344
x0xukvie,6,H,346
x0xukvie,6,L,340
x3yr520m,1,H,387
x3yr520m,1,L,383.7000000476837
x3yr520m,2,H,359.64999997615814
x3yr520m,2,L,388.60000002384186
x3yr520m,3,H,361.39999997615814
x3yr520m,3,L,363.3499999642372
x3yr520m,4,H,329.6499999165535
x3yr520m,4,L,332.85000002384186
x3yr520m,5,H,346.7999999523163
x3yr520m,5,L,332.2000000476837
x3yr520m,6,H,323.4500000476837
x3yr520m,6,L,346.5
x7813yq0,1,H,477.90000009536743
x7813yq0,1,L,477.3000000715256
x7813yq0,2,H,514
x7813yq0,2,L,487.35000014305115
x7813yq0,3,H,451.60000014305115
x7813yq0,3,L,473.7999999523163
x7813yq0,4,H,392.7000000476837
x7813yq0,4,L,406.1999999284744
x7813yq0,5,H,436.75
x7813yq0,5,L,423.84999990463257
x7813yq0,6,H,436.60000014305115
x7813yq0,6,L,441.5
xivwne6i,1,H,429.39999997615814
xivwne6i,1,L,462
xivwne6i,2,H,419.10000002384186
xivwne6i,2,L,400.64999997615814
xivwne6i,3,H,432.5
xivwne6i,3,L,404.90000009536743
xivwne6i,4,H,411.09999990463257
xivwne6i,4,L,422.10000014305115
xivwne6i,5,H,390.7000000476837
xivwne6i,5,L,402.60000002384186
xivwne6i,6,H,391.5
xivwne6i,6,L,377.90000009536743
xmklclsz,1,H,489.199999988079
xmklclsz,1,L,478.20000000298023
xmklclsz,2,H,508.7000000178814
xmklclsz,2,L,537.6000000089407
xmklclsz,3,H,464.1499999910593
xmklclsz,3,L,462.699999988079
xmklclsz,4,H,406.800000011921
xmklclsz,4,L,418.90000000596046
xmklclsz,5,H,439.10000002384186
xmklclsz,5,L,447
xmklclsz,6,H,428.5
xmklclsz,6,L,431
xroufr90,1,H,455.69999998807907
xroufr90,1,L,445.1500000357628
xroufr90,2,H,418.10000002384186
xroufr90,2,L,443.89999997615814
xroufr90,3,H,488.2000000476837
xroufr90,3,L,480.5999999642372
xroufr90,4,H,448.90000009536743
xroufr90,4,L,438.64999997615814
xroufr90,5,H,451.39999997615814
xroufr90,5,L,463.90000009536743
xroufr90,6,H,408.5
xroufr90,6,L,416.89999997615814
xuhuv8lc,1,H,332.40000000596046
xuhuv8lc,1,L,327
xuhuv8lc,2,H,341.40000000596046
xuhuv8lc,2,L,350.55000001192093
xuhuv8lc,3,H,345.5
xuhuv8lc,3,L,345.5
xuhuv8lc,4,H,311.90000000596046
xuhuv8lc,4,L,327.75
xuhuv8lc,5,H,324.30000001192093
xuhuv8lc,5,L,323.29999999701977
xuhuv8lc,6,H,307.59999999403954
xuhuv8lc,6,L,327.90000000596046
y0w9ndc3,1,H,330.7999999523163
y0w9ndc3,1,L,335.4500000476837
y0w9ndc3,2,H,342
y0w9ndc3,2,L,351.2999999523163
y0w9ndc3,3,H,352.59999990463257
y0w9ndc3,3,L,349.80000019073486
y0w9ndc3,4,H,317.2999999523163
y0w9ndc3,4,L,320.5
y0w9ndc3,5,H,348.7000000476837
y0w9ndc3,5,L,346.14999997615814
y0w9ndc3,6,H,338.15000009536743
y0w9ndc3,6,L,352.09999990463257
y4t0c0hk,1,H,467.5
y4t0c0hk,1,L,502.1999999284744
y4t0c0hk,2,H,437.8499999642372
y4t0c0hk,2,L,417.30000001192093
y4t0c0hk,3,H,377.64999997615814
y4t0c0hk,3,L,396.7000000476837
y4t0c0hk,4,H,363.89999997615814
y4t0c0hk,4,L,368.25
y4t0c0hk,5,H,367.89999997615814
y4t0c0hk,5,L,364.00000005960464
y4t0c0hk,6,H,342.60000002384186
y4t0c0hk,6,L,345.05000001192093
yc475tvl,1,H,475
yc475tvl,1,L,417.7000000476837
yc475tvl,2,H,424.10000014305115
yc475tvl,2,L,449.5
yc475tvl,3,H,416.2999999523163
yc475tvl,3,L,388.5500000715256
yc475tvl,4,H,344.2000000476837
yc475tvl,4,L,346.10000014305115
yc475tvl,5,H,395.5
yc475tvl,5,L,400.5
yc475tvl,6,H,389.9499999284744
yc475tvl,6,L,388.2999999523163
yozvkl9c,1,H,411
yozvkl9c,1,L,396
yozvkl9c,2,H,406.5
yozvkl9c,2,L,411
yozvkl9c,3,H,373
yozvkl9c,3,L,379
yozvkl9c,4,H,353
yozvkl9c,4,L,369
yozvkl9c,5,H,373
yozvkl9c,5,L,361
yozvkl9c,6,H,361
yozvkl9c,6,L,370
yq8ep1z3,1,H,384.7500000074506
yq8ep1z3,1,L,389.40000000596046
yq8ep1z3,2,H,395.45000000298023
yq8ep1z3,2,L,414
yq8ep1z3,3,H,391.30000000447035
yq8ep1z3,3,L,409.90000000596046
yq8ep1z3,4,H,357.90000000596046
yq8ep1z3,4,L,352.70000000298023
yq8ep1z3,5,H,383.40000000596046
yq8ep1z3,5,L,380.04999999701977
yq8ep1z3,6,H,366.59999999403954
yq8ep1z3,6,L,374.6000000089407
yrsr94ov,1,H,383.7999997138977
yrsr94ov,1,L,370.14999985694885
yrsr94ov,2,H,388.30000019073486
yrsr94ov,2,L,392.64999985694885
yrsr94ov,3,H,397.89999985694885
yrsr94ov,3,L,401.40000009536743
yrsr94ov,4,H,347.5
yrsr94ov,4,L,375.30000019073486
yrsr94ov,5,H,385
yrsr94ov,5,L,373.55000019073486
yrsr94ov,6,H,369.19999980926514
yrsr94ov,6,L,406
ywgayqt6,1,H,408.25
ywgayqt6,1,L,418.60000002384186
ywgayqt6,2,H,392.09999999403954
ywgayqt6,2,L,385.5999999791384
ywgayqt6,3,H,369.300000011921
ywgayqt6,3,L,377.300000011921
ywgayqt6,4,H,397.40000000596046
ywgayqt6,4,L,424
ywgayqt6,5,H,423.80000001192093
ywgayqt6,5,L,401.40000000596046
ywgayqt6,6,H,413.39999997615814
ywgayqt6,6,L,416.90000000596046
yyfbdu0b,1,H,400
yyfbdu0b,1,L,426.5
yyfbdu0b,2,H,410
yyfbdu0b,2,L,407
yyfbdu0b,3,H,390
yyfbdu0b,3,L,398.5
yyfbdu0b,4,H,346
yyfbdu0b,4,L,354
yyfbdu0b,5,H,454.5
yyfbdu0b,5,L,507
yyfbdu0b,6,H,370
yyfbdu0b,6,L,386
yz3rkgxg,1,H,434.40000000596046
yz3rkgxg,1,L,468.3999999910593
yz3rkgxg,2,H,497.800000011921
yz3rkgxg,2,L,497.79999999701977
yz3rkgxg,3,H,452.45000000298023
yz3rkgxg,3,L,443.1000000014901
yz3rkgxg,4,H,407.04999999701977
yz3rkgxg,4,L,406.75
yz3rkgxg,5,H,470.69999999552965
yz3rkgxg,5,L,447.05000000447035
yz3rkgxg,6,H,449.1499999985099
yz3rkgxg,6,L,471.40000000596046
z0qweezh,1,H,405.64999997615814
z0qweezh,1,L,412.60000014305115
z0qweezh,2,H,402.89999985694885
z0qweezh,2,L,409.35000002384186
z0qweezh,3,H,401.7499998807907
z0qweezh,3,L,396.40000009536743
z0qweezh,4,H,390.2500001192093
z0qweezh,4,L,384.90000009536743
z0qweezh,5,H,388.09999990463257
z0qweezh,5,L,388.0499999523163
z0qweezh,6,H,382.2999999523163
z0qweezh,6,L,416.39999997615814
z3zuaqyi,1,H,328
z3zuaqyi,1,L,334.40000000596046
z3zuaqyi,2,H,337.5
z3zuaqyi,2,L,347.7999999821186
z3zuaqyi,3,H,327.84999999403954
z3zuaqyi,3,L,343.75
z3zuaqyi,4,H,304.95000000298023
z3zuaqyi,4,L,299.7999999821186
z3zuaqyi,5,H,333
z3zuaqyi,5,L,337.29999999701977
z3zuaqyi,6,H,344.5
z3zuaqyi,6,L,348.30000001192093
z7bic0rf,1,H,333.5499999523163
z7bic0rf,1,L,342.7999999523163
z7bic0rf,2,H,336.09999990463257
z7bic0rf,2,L,341
z7bic0rf,3,H,336.65000009536743
z7bic0rf,3,L,353.85000002384186
z7bic0rf,4,H,292.69999980926514
z7bic0rf,4,L,313.89999997615814
z7bic0rf,5,H,320
z7bic0rf,5,L,307.2999999523163
z7bic0rf,6,H,319.5500000715256
z7bic0rf,6,L,338.2000000476837
za9gkd6c,1,H,373.8499999642372
za9gkd6c,1,L,368.05000001192093
za9gkd6c,2,H,366.0500000715256
za9gkd6c,2,L,382.2999999523163
za9gkd6c,3,H,366.10000002384186
za9gkd6c,3,L,375.60000002384186
za9gkd6c,4,H,319.9499999284744
za9gkd6c,4,L,331.2000000476837
za9gkd6c,5,H,353.90000009536743
za9gkd6c,5,L,335.39999997615814
za9gkd6c,6,H,372.89999997615814
za9gkd6c,6,L,382
zc2uy687,1,H,347.5
zc2uy687,1,L,351
zc2uy687,2,H,364.5
zc2uy687,2,L,366
zc2uy687,3,H,354.5
zc2uy687,3,L,357
zc2uy687,4,H,333.5
zc2uy687,4,L,334
zc2uy687,5,H,344
zc2uy687,5,L,335.5
zc2uy687,6,H,342
zc2uy687,6,L,341
ze5i9tkz,1,H,485.09999990463257
ze5i9tkz,1,L,500.90000009536743
ze5i9tkz,2,H,440.80000019073486
ze5i9tkz,2,L,419.7999999523163
ze5i9tkz,3,H,431.2999999523163
ze5i9tkz,3,L,413.75
ze5i9tkz,4,H,371.89999985694885
ze5i9tkz,4,L,397.2500001192093
ze5i9tkz,5,H,425.0500000715256
ze5i9tkz,5,L,404.69999980926514
ze5i9tkz,6,H,385
ze5i9tkz,6,L,395.7999999523163
zgi28emw,1,H,456.60000014305115
zgi28emw,1,L,468.85000002384186
zgi28emw,2,H,439.60000014305115
zgi28emw,2,L,442.3000000715256
zgi28emw,3,H,434.34999990463257
zgi28emw,3,L,426.85000002384186
zgi28emw,4,H,383.59999990463257
zgi28emw,4,L,376.10000002384186
zgi28emw,5,H,396.35000002384186
zgi28emw,5,L,400.39999997615814
zgi28emw,6,H,384.09999990463257
zgi28emw,6,L,416.10000002384186
zmlkdgl5,1,H,343
zmlkdgl5,1,L,338
zmlkdgl5,2,H,351
zmlkdgl5,2,L,356
zmlkdgl5,3,H,340
zmlkdgl5,3,L,348
zmlkdgl5,4,H,321
zmlkdgl5,4,L,334
zmlkdgl5,5,H,336
zmlkdgl5,5,L,336.5
zmlkdgl5,6,H,336
zmlkdgl5,6,L,355.5
zn7thjg0,1,H,345.7000000476837
zn7thjg0,1,L,343.75000005960464
zn7thjg0,2,H,349.60000002384186
zn7thjg0,2,L,366.0999999642372
zn7thjg0,3,H,352.5
zn7thjg0,3,L,360.6999999284744
zn7thjg0,4,H,318.7000000476837
zn7thjg0,4,L,325.5
zn7thjg0,5,H,319.2999999523163
zn7thjg0,5,L,324.2000000476837
zn7thjg0,6,H,336.69999998807907
zn7thjg0,6,L,340.1999999284744
zqa7txui,1,H,387.3499999977648
zqa7txui,1,L,396.90000000596046
zqa7txui,2,H,387.4000000022352
zqa7txui,2,L,386.55000000074506
zqa7txui,3,H,373.6499999985099
zqa7txui,3,L,385.5
zqa7txui,4,H,376.94999999925494
zqa7txui,4,L,384.05000000074506
zqa7txui,5,H,381.1000000014901
zqa7txui,5,L,378.05000000074506
zqa7txui,6,H,386.3500000014901
zqa7txui,6,L,385
zrfresc1,1,H,390.5
zrfresc1,1,L,421.0499999523163
zrfresc1,2,H,383.2000000476837
zrfresc1,2,L,367.7000000476837
zrfresc1,3,H,379.0500000715256
zrfresc1,3,L,375
zrfresc1,4,H,359.89999997615814
zrfresc1,4,L,368.10000014305115
zrfresc1,5,H,392.7999999523163
zrfresc1,5,L,375.10000002384186
zrfresc1,6,H,380.7999999523163
zrfresc1,6,L,389.89999997615814
zrn2grix,1,H,389.59999990463257
zrn2grix,1,L,384.5
zrn2grix,2,H,396.55000001192093
zrn2grix,2,L,410.75
zrn2grix,3,H,397
zrn2grix,3,L,400.3000000715256
zrn2grix,4,H,351.94999998807907
zrn2grix,4,L,352.60000002384186
zrn2grix,5,H,362.3000000715256
zrn2grix,5,L,372
zrn2grix,6,H,369.7999999523163
zrn2grix,6,L,362.7000000476837
zshuyb8c,1,H,367.39999997615814
zshuyb8c,1,L,370.84999990463257
zshuyb8c,2,H,356.3000000715256
zshuyb8c,2,L,369.15000009536743
zshuyb8c,3,H,351.39999985694885
zshuyb8c,3,L,358.65000009536743
zshuyb8c,4,H,328.5
zshuyb8c,4,L,328.59999990463257
zshuyb8c,5,H,345.450000166893
zshuyb8c,5,L,340.75
zshuyb8c,6,H,334.4500000476837
zshuyb8c,6,L,333.15000009536743
zxd44db3,1,H,337.1999999284744
zxd44db3,1,L,338.59999990463257
zxd44db3,2,H,333.5
zxd44db3,2,L,339.2000000476837
zxd44db3,3,H,322.9499999284744
zxd44db3,3,L,337
zxd44db3,4,H,279.10000014305115
zxd44db3,4,L,278.34999990463257
zxd44db3,5,H,315.7000000476837
zxd44db3,5,L,323.5499999523163
zxd44db3,6,H,348.7999999523163
zxd44db3,6,L,350.59999990463257
zy448n7y,1,H,503.6499999985099
zy448n7y,1,L,461
zy448n7y,2,H,477.8999999985099
zy448n7y,2,L,497.05000000074506
zy448n7y,3,H,415.2999999988824
zy448n7y,3,L,426.9000000022352
zy448n7y,4,H,403.19999999925494
zy448n7y,4,L,438.5
zy448n7y,5,H,455.19999999925494
zy448n7y,5,L,410.4000000022352
zy448n7y,6,H,435.1000000014901
zy448n7y,6,L,431.0999999977648
