id,aq_sum,aq_group,bin,overall_median_rt,bin_median_rt,overall_mean_acc,bin_mean_acc,aq_centered,bin_mean_acc_perc,bin_median_rt_scaled,bin_mean_error_rate_scaled,bias
9e9jgfep,15,1,4,398.5,376.1500000003726,0.9521696252465484,0.9492537313432836,-3.148648648648649,94.92537313432837,-1.0270461275208032,0.24885570307580618,-1.2759018305966094
9e9jgfep,15,1,5,398.5,403.70000000018626,0.9521696252465484,0.9378698224852072,-3.148648648648649,93.78698224852073,0.23051479751473622,1.2448974352963496,-1.0143826377816134
9e9jgfep,15,1,6,398.5,389.70000000018626,0.9521696252465484,0.9497041420118344,-3.148648648648649,94.97041420118344,-0.4085361262826002,0.20944675944256086,-0.617982885725161
9eprutwa,22,2,1,348.8999999985099,382.1500000003726,0.912873225648556,0.9208211143695016,3.851351351351351,92.08211143695017,1.7817054142230853,-0.5399022616677345,2.32160767589082
9eprutwa,22,2,2,348.8999999985099,353.19999999925494,0.912873225648556,0.9035087719298246,3.851351351351351,90.35087719298247,0.1823140423546674,0.6518369873124918,-0.46952294495782443
9eprutwa,22,2,3,348.8999999985099,353.44999999925494,0.912873225648556,0.9144542772861356,3.851351351351351,91.44542772861357,0.1961257122320998,-0.10162479167496484,0.29775050390706465
9eprutwa,22,2,4,348.8999999985099,331.09999999962747,0.912873225648556,0.904899135446686,3.851351351351351,90.4899135446686,-1.0386375747897758,0.5561277683453091,-1.594765343135085
9eprutwa,22,2,5,348.8999999985099,337,0.912873225648556,0.937125748502994,3.851351351351351,93.7125748502994,-0.7126821656617901,-1.6622733391143762,0.9495911734525861
9eprutwa,22,2,6,348.8999999985099,342.5,0.912873225648556,0.8970588235294117,3.851351351351351,89.70588235294117,-0.4088254283582773,1.0958356367992728,-1.50466106515755
9eybg7ux,15,1,1,355.39999997615814,364.699999988079,0.95304003954523,0.9479768786127168,-3.148648648648649,94.79768786127168,1.7477137683807489,0.589157183338944,1.158556585041805
9eybg7ux,15,1,2,355.39999997615814,354.89999997615814,0.95304003954523,0.9461077844311376,-3.148648648648649,94.61077844311376,-0.15008068685547413,0.8066096724004724,-0.9566903592559466
9eybg7ux,15,1,3,355.39999997615814,355.60000002384186,0.95304003954523,0.9436201780415432,-3.148648648648649,94.36201780415432,-0.014523930983709568,1.0960205573916357,-1.1105444883753453
9eybg7ux,15,1,4,355.39999997615814,348.6999999284744,0.95304003954523,0.9650145772594751,-3.148648648648649,96.50145772594752,-1.3507261663091203,-1.3930275642950882,0.04230139798596788
9eybg7ux,15,1,5,355.39999997615814,356.05000001192093,0.95304003954523,0.9546827794561934,-3.148648648648649,95.46827794561933,0.07261968954629038,-0.19101475458968561,0.263634444135976
9eybg7ux,15,1,6,355.39999997615814,354.10000002384186,0.95304003954523,0.960843373493976,-3.148648648648649,96.0843373493976,-0.30500267377876816,-0.9077450942462799,0.6027424204675118
9owrldau,23,2,1,349.1500000002561,385.5,0.9386352479135984,0.9487951807228916,4.851351351351351,94.87951807228916,1.502133623265769,-1.0069739561801974,2.509107579445966
9owrldau,23,2,2,349.1500000002561,365.55000000004657,0.9386352479135984,0.9309309309309308,4.851351351351351,93.09309309309309,0.6499753545278575,0.7880722819425159,-0.1380969274146584
9owrldau,23,2,3,349.1500000002561,353.5999999998603,0.9386352479135984,0.9267605633802816,4.851351351351351,92.67605633802816,0.13953468727971025,1.207121649845489,-1.0675869625657788
9owrldau,23,2,4,349.1500000002561,320.9499999997206,0.9386352479135984,0.9376854599406528,4.851351351351351,93.76854599406528,-1.2551002738469461,0.10935965586579957,-1.3644599297127458
9owrldau,23,2,5,349.1500000002561,345.3999999994412,0.9386352479135984,0.936231884057971,4.851351351351351,93.6231884057971,-0.21072585427539348,0.2554187375747931,-0.4661445918501866
9owrldau,23,2,6,349.1500000002561,331,0.9386352479135984,0.9522388059701492,4.851351351351351,95.22388059701493,-0.8258175369510018,-1.3529983690484018,0.5271808320974
9qygdnaf,13,1,1,399,435,0.873177842565598,0.9107142857142858,-5.148648648648649,91.07142857142858,1.6768495869412914,-0.9926301319272073,2.669479718868499
9qygdnaf,13,1,2,399,411.5,0.873177842565598,0.8579881656804733,-5.148648648648649,85.79881656804733,0.5947635834688797,0.4183134406368678,0.17645014283201188
9qygdnaf,13,1,3,399,400,0.873177842565598,0.8583569405099151,-5.148648648648649,85.8356940509915,0.06523213496110371,0.40844507795456575,-0.34321294299346206
9qygdnaf,13,1,4,399,383,0.873177842565598,0.9287833827893174,-5.148648648648649,92.87833827893174,-0.7175534845721303,-1.4761566338526835,0.7586031492805532
9qygdnaf,13,1,5,399,382,0.873177842565598,0.8530259365994237,-5.148648648648649,85.30259365994237,-0.76359969748585,0.5511019944505668,-1.314701691936417
9qygdnaf,13,1,6,399,380,0.873177842565598,0.8328530259365995,-5.148648648648649,83.28530259365995,-0.8556921233132893,1.090926252737889,-1.9466183760511782
9s5fp6s6,23,2,1,390.90000000596046,430.10000002384186,0.923641703377386,0.9396551724137931,4.851351351351351,93.96551724137932,1.7603658451860043,-0.7676721532908762,2.5280379984768806
9s5fp6s6,23,2,2,390.90000000596046,378.5,0.923641703377386,0.9262536873156342,4.851351351351351,92.62536873156341,-0.6154374054453603,-0.13131557631510876,-0.48412182913025154
9s5fp6s6,23,2,3,390.90000000596046,382.95000000298023,0.923641703377386,0.8908554572271385,4.851351351351351,89.08554572271386,-0.41054739638518467,1.5495351924709708,-1.9600825888561555
9s5fp6s6,23,2,4,390.90000000596046,367.3500000089407,0.923641703377386,0.930635838150289,4.851351351351351,93.0635838150289,-1.12881349480696,-0.33939777649720376,-0.7894157183097561
9s5fp6s6,23,2,5,390.90000000596046,395.5,0.923641703377386,0.9066265060240964,4.851351351351351,90.66265060240964,0.16728847133897226,0.8006621717392148,-0.6333737004002425
9s5fp6s6,23,2,6,390.90000000596046,396.800000011921,0.923641703377386,0.9469026548672568,4.851351351351351,94.69026548672568,0.22714398011253087,-1.1118118581069956,1.3389558382195264
9ypnxdh1,11,1,1,341.7000000476837,356.6500000357628,0.9215214251324026,0.9291784702549576,-7.148648648648649,92.91784702549576,0.5986095887923867,-0.44484710969934643,1.043456698491733
9ypnxdh1,11,1,2,341.7000000476837,370.0999999642372,0.9215214251324026,0.9127906976744188,-7.148648648648649,91.27906976744188,1.231739253276696,0.510542964837607,0.721196288439089
9ypnxdh1,11,1,3,341.7000000476837,358.4000000357628,0.9215214251324026,0.953216374269006,-7.148648648648649,95.3216374269006,0.6809870548696831,-1.8462318796446182,2.5272189345143015
9ypnxdh1,11,1,4,341.7000000476837,313.2999999523163,0.9215214251324026,0.9130434782608696,-7.148648648648649,91.30434782608697,-1.4419979319647054,0.495806119903747,-1.9378040518684525
9ypnxdh1,11,1,5,341.7000000476837,331.10000002384186,0.9215214251324026,0.9135446685878964,-7.148648648648649,91.35446685878964,-0.604101416497293,0.46658724579855293,-1.0706886622958458
9ypnxdh1,11,1,6,341.7000000476837,334.0499999523163,0.9215214251324026,0.907514450867052,-7.148648648648649,90.75144508670519,-0.46523654847676216,0.8181426588040592,-1.2833792072808214
a2lhxhxk,27,2,1,355,370.10000014305115,0.8831231813773035,0.904899135446686,8.85135135135135,90.4899135446686,1.1904114464737214,-1.2531725477819726,2.443583994255694
a2lhxhxk,27,2,2,355,358.5,0.8831231813773035,0.8592375366568914,8.85135135135135,85.92375366568913,0.18856577619607148,1.3629599132988908,-1.1743941371028193
a2lhxhxk,27,2,3,355,355.94999980926514,0.8831231813773035,0.8688046647230321,8.85135135135135,86.88046647230321,-0.031667553009986596,0.8148215441548299,-0.8464890971648165
a2lhxhxk,27,2,4,355,335.5,0.8831231813773035,0.8859649122807017,8.85135135135135,88.59649122807018,-1.7978523386510454,-0.16835648433410932,-1.6294958543169362
a2lhxhxk,27,2,5,355,355.14999985694885,0.8831231813773035,0.899135446685879,8.85135135135135,89.9135446685879,-0.10076035288641688,-0.9229481653171989,0.822187812430782
a2lhxhxk,27,2,6,355,362.7000002861023,0.8831231813773035,0.8801169590643274,8.85135135135135,88.01169590643273,0.5513030218776659,0.16669573997956183,0.38460728189810406
a9n5v3d1,19,2,1,365.75,393.5,0.8918257464512971,0.8924418604651164,0.8513513513513509,89.24418604651164,1.3760205178015401,-0.0485258271486073,1.4245463449501474
a9n5v3d1,19,2,2,365.75,381.800000011921,0.8918257464512971,0.8731117824773413,0.8513513513513509,87.31117824773413,0.7438435529790887,1.2820759583380497,-0.538232405358961
a9n5v3d1,19,2,3,365.75,368.699999988079,0.8918257464512971,0.8888888888888888,0.8513513513513509,88.88888888888889,0.03602147924537957,0.1960458877767867,-0.16002440853140712
a9n5v3d1,19,2,4,365.75,340.39999997615814,0.8918257464512971,0.9178885630498532,0.8513513513513509,91.78885630498532,-1.4930903267580389,-1.8001704876312201,0.30708016087318124
