datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2023-03-16T12:52:06Z,5ckvwhwy,serial-reaction-time,1,R,1,0,21,3124,0,4,685.7000000178814,314,L
2023-03-16T12:52:07Z,5ckvwhwy,serial-reaction-time,1,P,1,1,22,3124,0,2,595.3000000119209,142,H
2023-03-16T12:52:07Z,5ckvwhwy,serial-reaction-time,1,R,1,1,23,3124,0,3,515.0999999940395,423,H
2023-03-16T12:52:08Z,5ckvwhwy,serial-reaction-time,1,P,1,1,24,3124,0,4,371.09999999403954,234,H
2023-03-16T12:52:09Z,5ckvwhwy,serial-reaction-time,1,R,1,1,25,3124,0,1,515.5999999940395,341,H
2023-03-16T12:52:09Z,5ckvwhwy,serial-reaction-time,1,P,1,1,26,3124,0,3,454.09999999403954,413,H
2023-03-16T12:52:10Z,5ckvwhwy,serial-reaction-time,1,R,1,1,27,3124,0,3,354.7999999821186,133,L
2023-03-16T12:52:10Z,5ckvwhwy,serial-reaction-time,1,P,1,1,28,3124,0,1,500.40000000596046,331,H
2023-03-16T12:52:11Z,5ckvwhwy,serial-reaction-time,1,R,1,1,29,3124,0,1,330.2999999821186,311,H
2023-03-16T12:52:12Z,5ckvwhwy,serial-reaction-time,1,P,1,1,30,3124,0,2,610.5,112,H
2023-03-16T12:52:12Z,5ckvwhwy,serial-reaction-time,1,R,1,1,31,3124,0,3,564.5,123,L
2023-03-16T12:52:13Z,5ckvwhwy,serial-reaction-time,1,P,1,1,32,3124,0,4,430.199999988079,234,H
2023-03-16T12:52:13Z,5ckvwhwy,serial-reaction-time,1,R,1,1,33,3124,0,4,413.59999999403954,344,L
2023-03-16T12:52:14Z,5ckvwhwy,serial-reaction-time,1,P,1,1,34,3124,0,3,439.699999988079,443,H
2023-03-16T12:52:15Z,5ckvwhwy,serial-reaction-time,1,R,1,1,35,3124,0,1,573.0999999940395,431,L
2023-03-16T12:52:15Z,5ckvwhwy,serial-reaction-time,1,P,1,1,36,3124,0,1,374.300000011921,311,H
2023-03-16T12:52:16Z,5ckvwhwy,serial-reaction-time,1,R,1,1,37,3124,0,4,485.199999988079,114,L
2023-03-16T12:52:17Z,5ckvwhwy,serial-reaction-time,1,P,1,1,38,3124,0,2,757.7999999821186,142,H
2023-03-16T12:52:17Z,5ckvwhwy,serial-reaction-time,1,R,1,1,39,3124,0,2,310.40000000596046,422,L
2023-03-16T12:52:18Z,5ckvwhwy,serial-reaction-time,1,P,1,1,40,3124,0,4,417.699999988079,224,H
2023-03-16T12:52:19Z,5ckvwhwy,serial-reaction-time,1,R,1,1,41,3124,0,2,513.5,242,T
2023-03-16T12:52:19Z,5ckvwhwy,serial-reaction-time,1,P,1,1,42,3124,0,3,548.2999999821186,423,H
2023-03-16T12:52:20Z,5ckvwhwy,serial-reaction-time,1,R,1,1,43,3124,0,2,576.6999999880791,232,T
2023-03-16T12:52:20Z,5ckvwhwy,serial-reaction-time,1,P,1,1,44,3124,0,1,342.2000000178814,321,H
2023-03-16T12:52:21Z,5ckvwhwy,serial-reaction-time,1,R,1,1,45,3124,0,4,565.1999999880791,214,H
2023-03-16T12:52:22Z,5ckvwhwy,serial-reaction-time,1,P,1,1,46,3124,0,2,530.5,142,H
2023-03-16T12:52:22Z,5ckvwhwy,serial-reaction-time,NA,R,1,1,47,3124,0,4,360,424,T
2023-03-16T12:52:23Z,5ckvwhwy,serial-reaction-time,1,R,1,0,47,3124,0,4,700.2999999821186,424,T
2023-03-16T12:52:23Z,5ckvwhwy,serial-reaction-time,1,P,1,1,48,3124,0,4,322,244,H
