datetime,id,trial_type,correct,p_or_r,block,first_response,trial_number,sequence,is_practice,correct_pos,cumulative_rt,actual_triplet,triplet_type
2023-04-11T22:51:05Z,qh2z8vvu,serial-reaction-time,1,P,2,1,64,4132,0,2,347.0999999642372,342,H
2023-04-11T22:51:05Z,qh2z8vvu,serial-reaction-time,1,R,2,1,65,4132,0,3,401.5,423,L
2023-04-11T22:51:06Z,qh2z8vvu,serial-reaction-time,1,P,2,1,66,4132,0,4,312.5999999642372,234,H
2023-04-11T22:51:06Z,qh2z8vvu,serial-reaction-time,NA,R,2,1,67,4132,0,4,419.800000011921,344,L
2023-04-11T22:51:07Z,qh2z8vvu,serial-reaction-time,1,R,2,0,67,4132,0,4,586.3000000119209,344,L
2023-04-11T22:51:07Z,qh2z8vvu,serial-reaction-time,1,P,2,1,68,4132,0,1,380.39999997615814,441,H
2023-04-11T22:51:08Z,qh2z8vvu,serial-reaction-time,1,R,2,1,69,4132,0,3,346.0999999642372,413,L
2023-04-11T22:51:08Z,qh2z8vvu,serial-reaction-time,1,P,2,1,70,4132,0,3,378,133,H
2023-04-11T22:51:09Z,qh2z8vvu,serial-reaction-time,1,R,2,1,71,4132,0,4,388.39999997615814,334,L
2023-04-11T22:51:09Z,qh2z8vvu,serial-reaction-time,1,P,2,1,72,4132,0,2,282.60000002384186,342,H
2023-04-11T22:51:09Z,qh2z8vvu,serial-reaction-time,1,R,2,1,73,4132,0,3,335.60000002384186,423,L
2023-04-11T22:51:10Z,qh2z8vvu,serial-reaction-time,1,P,2,1,74,4132,0,4,319.5,234,H
2023-04-11T22:51:10Z,qh2z8vvu,serial-reaction-time,1,R,2,1,75,4132,0,3,336,343,T
2023-04-11T22:51:11Z,qh2z8vvu,serial-reaction-time,1,P,2,1,76,4132,0,1,353.5,431,H
2023-04-11T22:51:11Z,qh2z8vvu,serial-reaction-time,1,R,2,1,77,4132,0,3,332.19999998807907,313,T
2023-04-11T22:51:12Z,qh2z8vvu,serial-reaction-time,1,P,2,1,78,4132,0,3,417.39999997615814,133,H
2023-04-11T22:51:12Z,qh2z8vvu,serial-reaction-time,1,R,2,1,79,4132,0,1,313.5,331,L
2023-04-11T22:51:13Z,qh2z8vvu,serial-reaction-time,NA,P,2,1,80,4132,0,2,271.30000001192093,312,H
2023-04-11T22:51:13Z,qh2z8vvu,serial-reaction-time,NA,P,2,0,80,4132,0,2,413.10000002384186,312,H
2023-04-11T22:51:13Z,qh2z8vvu,serial-reaction-time,NA,P,2,0,80,4132,0,2,647.1000000238419,312,H
2023-04-11T22:51:13Z,qh2z8vvu,serial-reaction-time,NA,P,2,0,80,4132,0,2,875.9000000357628,312,H
2023-04-11T22:51:13Z,qh2z8vvu,serial-reaction-time,1,P,2,0,80,4132,0,2,967.600000023842,312,H
2023-04-11T22:51:18Z,qh2z8vvu,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-11T22:51:19Z,qh2z8vvu,html-keyboard-response,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-04-11T22:51:21Z,qh2z8vvu,serial-reaction-time,1,R,3,1,1,4132,0,4,468.10000002384186,4,X
2023-04-11T22:51:21Z,qh2z8vvu,serial-reaction-time,1,P,3,1,2,4132,0,4,481.89999997615814,44,X
2023-04-11T22:51:22Z,qh2z8vvu,serial-reaction-time,NA,R,3,1,3,4132,0,3,398.7999999523163,443,L
